#Survey started on JD = 2456718.000000000000000
10.876196	50.944583	84.703985	49.935291	0.746979	1.569792	1	-2	1.0000	316.6243
10.876213	50.453194	267.617950	31.593645	0.559236	1.577148	0	-2	1.0000	44.2868
10.876231	49.961806	265.847368	31.705734	0.492120	1.546847	0	-2	1.0000	45.1925
10.876250	49.470417	265.576534	31.705734	0.492120	1.546847	0	-2	1.0000	46.0934
10.876269	48.979028	6.929845	40.580652	0.685999	1.740391	1	-2	1.0000	313.0104
10.876289	48.487639	263.722693	31.858890	0.658411	1.504314	0	-2	1.0000	47.8817
10.876310	47.996250	263.639359	32.056841	0.658411	1.504314	0	-2	1.0000	48.7699
10.876330	47.504861	28.628173	54.135008	0.822040	1.559643	0	-2	1.0000	49.6545
10.890941	51.681667	79.721766	45.533102	0.743629	1.707314	1	-2	1.0000	318.0019
10.890962	51.190278	56.790200	41.516566	0.820996	1.746621	1	-2	1.0000	317.0820
10.890980	50.698889	267.951283	31.593645	0.559236	1.577148	0	-2	1.0000	43.8319
10.890999	50.207500	267.722117	31.593645	0.559236	1.577148	0	-2	1.0000	44.7403
10.891018	49.716111	265.930701	31.705734	0.492120	1.546847	0	-2	1.0000	45.6435
10.891038	49.224722	265.659868	31.705734	0.492120	1.546847	0	-2	1.0000	46.5420
10.891058	48.733333	264.576688	31.858890	0.813695	1.490702	0	-2	1.0000	47.4362
10.891078	48.241944	0.947820	40.580652	0.708439	1.605824	1	-2	1.0000	311.6737
10.891098	47.750556	26.877139	40.297375	0.656138	1.444953	1	-2	1.0000	310.7873
10.891119	47.259167	263.597693	32.056841	0.658411	1.504314	0	-2	1.0000	50.0956
10.905697	51.927361	80.701557	52.892844	0.886165	1.831430	1	-2	1.0000	318.4643
10.905738	51.435972	87.684887	53.941993	0.845075	1.527647	1	-2	1.0000	317.5412
10.905763	50.944583	269.930273	31.593645	0.662446	1.691211	0	-2	1.0000	43.3757
10.905785	50.453194	29.649528	41.198259	0.763079	1.650197	0	-2	1.0000	44.2868
10.905806	49.961806	267.847117	31.705734	0.559236	1.577148	0	-2	1.0000	45.1925
10.905826	49.470417	265.972368	46.612768	0.492120	1.546847	0	-2	1.0000	46.0934
10.905847	48.979028	265.764034	31.858890	0.492120	1.546847	0	-2	1.0000	46.9896
10.905867	48.487639	264.986410	54.268854	0.813695	1.490702	0	-2	1.0000	47.8817
10.905887	47.996250	263.931026	32.056841	0.658411	1.504314	0	-2	1.0000	48.7699
10.905908	47.504861	263.806026	32.056841	0.658411	1.504314	0	-2	1.0000	49.6545
10.905928	47.013472	263.681026	32.056841	0.658411	1.504314	0	-2	1.0000	50.5359
10.920534	52.173056	83.703389	52.899840	0.826455	1.558196	1	-2	1.0000	318.9284
10.920534	51.681667	90.665698	44.362677	0.799474	1.718557	1	-2	1.0000	318.0019
10.920564	51.190278	270.784378	31.036421	0.818125	1.705949	0	-2	1.0000	42.9180
10.920590	50.698889	269.951106	34.937006	0.662446	1.691211	0	-2	1.0000	43.8319
10.920613	50.207500	269.659439	31.593645	0.662446	1.691211	0	-2	1.0000	44.7403
10.920634	49.716111	267.930450	31.705734	0.559236	1.577148	0	-2	1.0000	45.6435
10.920655	49.224722	267.680450	31.705734	0.559236	1.577148	0	-2	1.0000	46.5420
10.920676	48.733333	264.590577	52.657737	0.813695	1.490702	0	-2	1.0000	47.4362
10.920696	48.241944	265.680701	31.858890	0.492120	1.546847	0	-2	1.0000	48.3263
10.920717	47.750556	264.687799	32.056841	0.813695	1.490702	0	-2	1.0000	49.2127
10.920737	47.259167	263.910193	32.056841	0.658411	1.504314	0	-2	1.0000	50.0956
10.920758	46.767778	89.706828	40.027688	0.786378	1.635923	1	-2	1.0000	309.0246
10.920786	46.276389	263.660193	32.299698	0.658411	1.504314	0	-2	1.0000	51.8523
10.935370	51.927361	272.659311	31.036421	0.757292	1.797022	0	-2	1.0000	41.5357
10.935391	51.435972	271.742669	31.036421	0.613168	1.712941	0	-2	1.0000	42.4588
10.935417	50.944583	270.867712	31.593645	0.818125	1.705949	0	-2	1.0000	43.3757
10.935440	50.453194	270.659378	31.593645	0.818125	1.705949	0	-2	1.0000	44.2868
10.935463	49.961806	269.805273	31.705734	0.662446	1.691211	0	-2	1.0000	45.1925
10.935484	49.470417	82.723618	40.893255	0.824885	1.674126	1	-2	1.0000	313.9066
10.935505	48.979028	267.805450	31.858890	0.559236	1.577148	0	-2	1.0000	46.9896
10.935526	48.487639	265.951534	31.858890	0.492120	1.546847	0	-2	1.0000	47.8817
10.935546	47.996250	265.826534	32.056841	0.492120	1.546847	0	-2	1.0000	48.7699
10.935567	47.504861	265.639034	32.056841	0.492120	1.546847	0	-2	1.0000	49.6545
10.935588	47.013472	263.993526	51.991076	0.658411	1.504314	0	-2	1.0000	50.5359
10.935608	46.522083	263.847693	32.299698	0.658411	1.504314	0	-2	1.0000	51.4142
10.935633	46.030694	263.785193	32.299698	0.658411	1.504314	0	-2	1.0000	52.2897
10.950207	52.173056	273.638472	31.026393	0.231818	1.892907	0	-2	1.0000	41.0716
10.950248	51.681667	272.763478	31.036421	0.757292	1.797022	0	-2	1.0000	41.9981
10.950269	51.190278	270.992712	41.516566	0.818125	1.705949	0	-2	1.0000	42.9180
10.950291	50.698889	270.909378	31.593645	0.818125	1.705949	0	-2	1.0000	43.8319
10.950313	50.207500	270.701045	31.593645	0.818125	1.705949	0	-2	1.0000	44.7403
10.950334	49.716111	269.909439	31.705734	0.662446	1.691211	0	-2	1.0000	45.6435
10.950355	49.224722	269.617773	31.705734	0.662446	1.691211	0	-2	1.0000	46.5420
10.950376	48.733333	264.604465	52.657737	0.813695	1.490702	0	-2	1.0000	47.4362
10.950397	48.241944	267.701283	31.858890	0.559236	1.577148	0	-2	1.0000	48.3263
10.950417	47.750556	264.701688	52.590140	0.813695	1.490702	0	-2	1.0000	49.2127
10.950438	47.259167	265.743201	32.056841	0.492120	1.546847	0	-2	1.0000	50.0956
10.950459	46.767778	265.618201	32.299698	0.492120	1.546847	0	-2	1.0000	50.9754
10.950479	46.276389	263.951859	32.299698	0.658411	1.504314	0	-2	1.0000	51.8523
10.950502	45.785000	263.868526	31.988521	0.658411	1.504314	0	-2	1.0000	52.7265
10.965126	52.418750	275.701013	31.026393	0.720081	1.604822	0	-2	1.0000	40.6058
10.965126	51.927361	273.742638	31.036421	0.231818	1.892907	0	-2	1.0000	41.5357
10.965147	51.435972	272.805145	31.036421	0.757292	1.797022	0	-2	1.0000	42.4588
10.965165	50.944583	271.909336	31.593645	0.613168	1.712941	0	-2	1.0000	43.3757
10.965185	50.453194	271.617669	31.593645	0.613168	1.712941	0	-2	1.0000	44.2868
10.965205	49.961806	36.840791	49.795496	0.706314	1.475798	1	-2	1.0000	314.8075
10.965226	49.470417	269.971939	53.155595	0.662446	1.691211	0	-2	1.0000	46.0934
10.965247	48.979028	269.763606	31.858890	0.662446	1.691211	0	-2	1.0000	46.9896
10.965267	48.487639	267.972117	50.442768	0.559236	1.577148	0	-2	1.0000	47.8817
10.965288	47.996250	267.826283	32.056841	0.559236	1.577148	0	-2	1.0000	48.7699
10.965309	47.504861	267.597117	32.056841	0.559236	1.577148	0	-2	1.0000	49.6545
10.965330	47.013472	265.909868	32.056841	0.492120	1.546847	0	-2	1.0000	50.5359
10.965350	46.522083	265.701534	32.299698	0.492120	1.546847	0	-2	1.0000	51.4142
10.965371	46.030694	265.597368	32.299698	0.492120	1.546847	0	-2	1.0000	52.2897
10.965393	45.539306	263.972693	42.289020	0.658411	1.504314	0	-2	1.0000	53.1627
10.980046	52.173056	275.763513	31.026393	0.720081	1.604822	0	-2	1.0000	41.0716
10.980046	51.681667	273.805138	31.036421	0.231818	1.892907	0	-2	1.0000	41.9981
10.980061	51.190278	272.909311	31.036421	0.757292	1.797022	0	-2	1.0000	42.9180
10.980079	50.698889	36.715791	31.593645	0.706314	1.475798	1	-2	1.0000	316.1681
10.980098	50.207500	271.701002	31.593645	0.613168	1.712941	0	-2	1.0000	44.7403
10.980118	49.716111	270.888545	31.705734	0.818125	1.705949	0	-2	1.0000	45.6435
10.980138	49.224722	23.667280	40.893255	0.751130	1.736226	0	-2	1.0000	46.5420
10.980159	48.733333	269.867773	31.858890	0.662446	1.691211	0	-2	1.0000	47.4362
10.980180	48.241944	269.638606	31.858890	0.662446	1.691211	0	-2	1.0000	48.3263
10.980200	47.750556	25.640516	52.504173	0.848558	1.574899	0	-2	1.0000	49.2127
10.980221	47.259167	267.784617	32.056841	0.559236	1.577148	0	-2	1.0000	50.0956
10.980242	46.767778	267.576283	32.299698	0.559236	1.577148	0	-2	1.0000	50.9754
10.980263	46.276389	265.868201	32.299698	0.492120	1.546847	0	-2	1.0000	51.8523
10.980284	45.785000	265.722368	31.988521	0.492120	1.546847	0	-2	1.0000	52.7265
10.994965	52.418750	276.826061	31.026393	0.787614	1.648762	0	-2	1.0000	40.6058
10.994965	51.927361	275.826013	31.036421	0.720081	1.604822	0	-2	1.0000	41.5357
10.994976	51.435972	273.909305	31.036421	0.231818	1.892907	0	-2	1.0000	42.4588
10.994993	50.944583	28.850395	53.537066	0.822040	1.559643	1	-2	1.0000	316.6243
10.995011	50.453194	272.638478	31.593645	0.757292	1.797022	0	-2	1.0000	44.2868
10.995031	49.961806	271.805169	31.705734	0.613168	1.712941	0	-2	1.0000	45.1925
10.995051	49.470417	270.930212	31.705734	0.818125	1.705949	0	-2	1.0000	46.0934
10.995071	48.979028	270.763545	31.858890	0.818125	1.705949	0	-2	1.0000	46.9896
10.995092	48.487639	269.992773	41.287737	0.662446	1.691211	0	-2	1.0000	47.8817
10.995113	47.996250	269.784439	32.056841	0.662446	1.691211	0	-2	1.0000	48.7699
10.995134	47.504861	269.596939	32.056841	0.662446	1.691211	0	-2	1.0000	49.6545
10.995154	47.013472	267.909617	32.056841	0.559236	1.577148	0	-2	1.0000	50.5359
10.995175	46.522083	267.742950	32.299698	0.559236	1.577148	0	-2	1.0000	51.4142
10.995196	46.030694	265.993201	48.737265	0.492120	1.546847	0	-2	1.0000	52.2897
10.995217	45.539306	265.889034	31.988521	0.492120	1.546847	0	-2	1.0000	53.1627
11.009884	52.173056	276.846894	31.026393	0.787614	1.648762	0	-2	1.0000	41.0716
11.009905	51.681667	36.632458	31.036421	0.706314	1.475798	1	-2	1.0000	318.0019
11.009924	51.190278	36.819958	46.349639	0.706314	1.475798	1	-2	1.0000	317.0820
11.009943	50.698889	273.596805	31.593645	0.231818	1.892907	0	-2	1.0000	43.8319
11.009963	50.207500	272.784311	31.593645	0.757292	1.797022	0	-2	1.0000	44.7403
11.009984	49.716111	52.808519	40.893255	0.741295	1.553344	1	-2	1.0000	314.3565
11.010004	49.224722	271.638502	31.705734	0.613168	1.712941	0	-2	1.0000	46.5420
11.010025	48.733333	270.826045	31.858890	0.818125	1.705949	0	-2	1.0000	47.4362
11.010046	48.241944	270.680212	31.858890	0.818125	1.705949	0	-2	1.0000	48.3263
11.010067	47.750556	264.715577	52.590140	0.813695	1.490702	0	-2	1.0000	49.2127
11.010088	47.259167	269.742773	32.056841	0.662446	1.691211	0	-2	1.0000	50.0956
11.010108	46.767778	269.576106	32.299698	0.662446	1.691211	0	-2	1.0000	50.9754
11.010129	46.276389	267.867950	32.299698	0.559236	1.577148	0	-2	1.0000	51.8523
11.010150	45.785000	267.763783	31.988521	0.559236	1.577148	0	-2	1.0000	52.7265
11.024804	52.418750	291.891271	31.026393	0.717620	1.539575	0	-2	1.0000	40.6058
11.024846	51.927361	36.674125	31.036421	0.706314	1.475798	1	-2	1.0000	318.4643
11.024872	51.435972	275.971846	51.278470	0.720081	1.604822	0	-2	1.0000	42.4588
11.024894	50.944583	275.617680	31.593645	0.720081	1.604822	0	-2	1.0000	43.3757
11.024916	50.453194	273.721805	31.593645	0.231818	1.892907	0	-2	1.0000	44.2868
11.024937	49.961806	272.867645	31.705734	0.757292	1.797022	0	-2	1.0000	45.1925
11.024958	49.470417	271.930169	31.705734	0.613168	1.712941	0	-2	1.0000	46.0934
11.024979	48.979028	271.784336	31.858890	0.613168	1.712941	0	-2	1.0000	46.9896
11.025000	48.487639	270.951045	35.427005	0.818125	1.705949	0	-2	1.0000	47.8817
11.025021	47.996250	59.792121	40.297375	0.676335	1.582792	1	-2	1.0000	311.2301
11.025042	47.504861	270.617712	32.056841	0.818125	1.705949	0	-2	1.0000	49.6545
11.025063	47.013472	269.888606	32.056841	0.662446	1.691211	0	-2	1.0000	50.5359
11.025084	46.522083	269.680273	32.299698	0.662446	1.691211	0	-2	1.0000	51.4142
11.025104	46.030694	267.992950	44.435841	0.559236	1.577148	0	-2	1.0000	52.2897
11.025125	45.539306	267.888783	31.988521	0.559236	1.577148	0	-2	1.0000	53.1627
11.039807	52.664444	32.859450	41.834165	0.640205	1.782745	1	-2	1.0000	319.8618
11.039807	52.173056	36.694958	31.026393	0.706314	1.475798	1	-2	1.0000	318.9284
11.039838	51.681667	276.971894	49.456073	0.787614	1.648762	0	-2	1.0000	41.9981
11.039865	51.190278	276.680227	31.036421	0.787614	1.648762	0	-2	1.0000	42.9180
11.039888	50.698889	275.721846	31.593645	0.720081	1.604822	0	-2	1.0000	43.8319
11.039910	50.207500	273.846805	31.593645	0.231818	1.892907	0	-2	1.0000	44.7403
11.039932	49.716111	273.575972	31.705734	0.231818	1.892907	0	-2	1.0000	45.6435
11.039953	49.224722	272.721811	31.705734	0.757292	1.797022	0	-2	1.0000	46.5420
11.039974	48.733333	271.867669	31.858890	0.613168	1.712941	0	-2	1.0000	47.4362
11.039995	48.241944	271.680169	31.858890	0.613168	1.712941	0	-2	1.0000	48.3263
11.040016	47.750556	264.729465	52.590140	0.813695	1.490702	0	-2	1.0000	49.2127
11.040037	47.259167	270.742712	32.056841	0.818125	1.705949	0	-2	1.0000	50.0956
11.040059	46.767778	78.741970	40.027688	0.681656	1.801451	1	-2	1.0000	309.0246
11.040080	46.276389	269.826106	32.299698	0.662446	1.691211	0	-2	1.0000	51.8523
11.040101	45.785000	269.721939	31.988521	0.662446	1.691211	0	-2	1.0000	52.7265
11.054810	52.418750	36.736625	31.026393	0.706314	1.475798	1	-2	1.0000	319.3942
11.054831	51.927361	293.662722	31.036421	0.912376	1.476513	0	-2	1.0000	41.5357
11.054857	51.435972	291.620438	31.036421	0.717620	1.539575	0	-2	1.0000	42.4588
11.054882	50.944583	276.742727	31.593645	0.787614	1.648762	0	-2	1.0000	43.3757
11.054905	50.453194	275.846846	31.593645	0.720081	1.604822	0	-2	1.0000	44.2868
11.054927	49.961806	273.971805	53.779701	0.231818	1.892907	0	-2	1.0000	45.1925
11.054948	49.470417	273.617638	31.705734	0.231818	1.892907	0	-2	1.0000	46.0934
11.054970	48.979028	272.846811	31.858890	0.757292	1.797022	0	-2	1.0000	46.9896
11.054991	48.487639	271.971836	54.278005	0.613168	1.712941	0	-2	1.0000	47.8817
11.055012	47.996250	271.826002	32.056841	0.613168	1.712941	0	-2	1.0000	48.7699
11.055033	47.504861	271.596836	32.056841	0.613168	1.712941	0	-2	1.0000	49.6545
11.055055	47.013472	270.846878	32.056841	0.818125	1.705949	0	-2	1.0000	50.5359
11.055076	46.522083	270.721878	32.299698	0.818125	1.705949	0	-2	1.0000	51.4142
11.055097	46.030694	270.596878	32.299698	0.818125	1.705949	0	-2	1.0000	52.2897
11.069813	52.664444	36.778291	31.026393	0.706314	1.475798	1	-2	1.0000	319.8618
11.069855	52.173056	295.580057	31.026393	0.677684	1.848971	0	-2	1.0000	41.0716
11.069877	51.681667	58.791478	41.516566	0.781284	1.614649	1	-2	1.0000	318.0019
11.069899	51.190278	291.745438	31.036421	0.717620	1.539575	0	-2	1.0000	42.9180
11.069921	50.698889	34.839696	52.252499	0.825879	1.511315	1	-2	1.0000	316.1681
11.069943	50.207500	275.951013	44.789233	0.720081	1.604822	0	-2	1.0000	44.7403
11.069965	49.716111	275.659346	31.705734	0.720081	1.604822	0	-2	1.0000	45.6435
11.069986	49.224722	273.784305	31.705734	0.231818	1.892907	0	-2	1.0000	46.5420
11.070008	48.733333	272.950978	38.060593	0.757292	1.797022	0	-2	1.0000	47.4362
11.070029	48.241944	272.742645	31.858890	0.757292	1.797022	0	-2	1.0000	48.3263
11.070050	47.750556	264.743354	52.590140	0.813695	1.490702	0	-2	1.0000	49.2127
11.070072	47.259167	271.763502	32.056841	0.613168	1.712941	0	-2	1.0000	50.0956
11.070093	46.767778	271.576002	32.299698	0.613168	1.712941	0	-2	1.0000	50.9754
11.070114	46.276389	270.805212	32.299698	0.818125	1.705949	0	-2	1.0000	51.8523
11.070135	45.785000	54.809769	39.773047	0.813406	1.760968	1	-2	1.0000	307.2735
11.084901	52.910139	36.799125	31.026393	0.706314	1.475798	1	-2	1.0000	320.3314
11.084901	52.418750	7.930321	41.834165	0.796485	1.862844	1	-2	1.0000	319.3942
11.084922	51.927361	293.676610	47.005732	0.912376	1.476513	0	-2	1.0000	41.5357
11.084941	51.435972	294.663050	31.036421	0.771264	1.808626	0	-2	1.0000	42.4588
11.084961	50.944583	291.787105	31.593645	0.717620	1.539575	0	-2	1.0000	43.3757
11.084982	50.453194	276.909394	31.593645	0.787614	1.648762	0	-2	1.0000	44.2868
11.085003	49.961806	276.638561	31.705734	0.787614	1.648762	0	-2	1.0000	45.1925
11.085025	49.470417	275.742680	31.705734	0.720081	1.604822	0	-2	1.0000	46.0934
11.085046	48.979028	273.950972	40.131429	0.231818	1.892907	0	-2	1.0000	46.9896
11.085067	48.487639	273.659305	31.858890	0.231818	1.892907	0	-2	1.0000	47.8817
11.085089	47.996250	272.888478	32.056841	0.757292	1.797022	0	-2	1.0000	48.7699
11.085110	47.504861	272.680145	32.056841	0.757292	1.797022	0	-2	1.0000	49.6545
11.085131	47.013472	271.888502	32.056841	0.613168	1.712941	0	-2	1.0000	50.5359
11.085152	46.522083	271.721836	32.299698	0.613168	1.712941	0	-2	1.0000	51.4142
11.085174	46.030694	270.971878	53.671910	0.818125	1.705949	0	-2	1.0000	52.2897
11.099989	52.664444	296.913743	54.450173	0.755494	1.904804	0	-2	1.0000	40.1382
11.099989	52.173056	26.668806	41.834165	0.656138	1.444953	0	-2	1.0000	41.0716
11.100005	51.681667	295.663390	31.036421	0.677684	1.848971	0	-2	1.0000	41.9981
11.100023	51.190278	294.767216	31.036421	0.771264	1.808626	0	-2	1.0000	42.9180
11.100043	50.698889	272.992645	41.198259	0.757292	1.797022	0	-2	1.0000	43.8319
11.100063	50.207500	291.599605	31.593645	0.717620	1.539575	0	-2	1.0000	44.7403
11.100084	49.716111	276.784394	31.705734	0.787614	1.648762	0	-2	1.0000	45.6435
11.100105	49.224722	275.909346	31.705734	0.720081	1.604822	0	-2	1.0000	46.5420
11.100127	48.733333	275.596846	31.858890	0.720081	1.604822	0	-2	1.0000	47.4362
11.100148	48.241944	273.825972	31.858890	0.231818	1.892907	0	-2	1.0000	48.3263
11.100169	47.750556	91.707889	40.297375	0.564244	1.767184	1	-2	1.0000	310.7873
11.100191	47.259167	272.825978	32.056841	0.757292	1.797022	0	-2	1.0000	50.0956
11.100212	46.767778	272.617645	32.299698	0.757292	1.797022	0	-2	1.0000	50.9754
11.100233	46.276389	271.846836	32.299698	0.613168	1.712941	0	-2	1.0000	51.8523
11.115077	52.910139	298.643650	31.026393	0.678016	1.664999	0	-2	1.0000	39.6686
11.115077	52.418750	297.705774	31.026393	0.848515	1.752420	0	-2	1.0000	40.6058
11.115088	51.927361	273.992638	41.516566	0.231818	1.892907	0	-2	1.0000	41.5357
11.115105	51.435972	295.746723	31.036421	0.677684	1.848971	0	-2	1.0000	42.4588
11.115124	50.944583	294.808883	31.593645	0.771264	1.808626	0	-2	1.0000	43.3757
11.115144	50.453194	293.718277	31.593645	0.912376	1.476513	0	-2	1.0000	44.2868
11.115165	49.961806	291.703771	31.705734	0.717620	1.539575	0	-2	1.0000	45.1925
11.115186	49.470417	276.867727	31.705734	0.787614	1.648762	0	-2	1.0000	46.0934
11.115207	48.979028	276.617727	31.858890	0.787614	1.648762	0	-2	1.0000	46.9896
11.115229	48.487639	275.784346	31.858890	0.720081	1.604822	0	-2	1.0000	47.8817
11.115250	47.996250	275.576013	32.056841	0.720081	1.604822	0	-2	1.0000	48.7699
11.115271	47.504861	273.763472	32.056841	0.231818	1.892907	0	-2	1.0000	49.6545
11.115293	47.013472	272.971811	54.232435	0.757292	1.797022	0	-2	1.0000	50.5359
11.115314	46.522083	79.742600	40.027688	0.743629	1.707314	1	-2	1.0000	308.5858
11.115335	46.030694	272.596811	32.299698	0.757292	1.797022	0	-2	1.0000	52.2897
11.130165	52.664444	298.685316	31.026393	0.678016	1.664999	0	-2	1.0000	40.1382
11.130186	52.173056	297.747441	31.026393	0.848515	1.752420	0	-2	1.0000	41.0716
11.130205	51.681667	296.705410	31.036421	0.755494	1.904804	0	-2	1.0000	41.9981
11.130226	51.190278	295.871723	31.036421	0.677684	1.848971	0	-2	1.0000	42.9180
11.130246	50.698889	294.913050	53.880424	0.771264	1.808626	0	-2	1.0000	43.8319
11.130267	50.207500	294.642216	31.593645	0.771264	1.808626	0	-2	1.0000	44.7403
11.130288	49.716111	291.828771	31.705734	0.717620	1.539575	0	-2	1.0000	45.6435
11.130310	49.224722	276.951061	46.612768	0.787614	1.648762	0	-2	1.0000	46.5420
11.130331	48.733333	276.721894	31.858890	0.787614	1.648762	0	-2	1.0000	47.4362
11.130352	48.241944	275.930180	31.858890	0.720081	1.604822	0	-2	1.0000	48.3263
11.130373	47.750556	264.757243	52.590140	0.813695	1.490702	0	-2	1.0000	49.2127
11.130395	47.259167	273.930138	32.056841	0.231818	1.892907	0	-2	1.0000	50.0956
11.130416	46.767778	273.700972	32.299698	0.231818	1.892907	0	-2	1.0000	50.9754
11.130437	46.276389	272.930145	32.299698	0.757292	1.797022	0	-2	1.0000	51.8523
11.145253	52.910139	299.789870	31.026393	0.819036	1.652489	0	-2	1.0000	39.6686
11.145296	52.418750	298.789483	31.026393	0.678016	1.664999	0	-2	1.0000	40.6058
11.145323	51.927361	20.686614	41.516566	0.839134	1.709868	0	-2	1.0000	41.5357
11.145346	51.435972	296.788743	31.036421	0.755494	1.904804	0	-2	1.0000	42.4588
11.145368	50.944583	266.014034	41.198259	0.492120	1.546847	0	-2	1.0000	43.3757
