# <r.a. (radian)> <decl. (radian)> <obstime (julian date)> <lunar phase 1:new, -1:full>
2.87071 0.829116 267.597 0.914173
2.87072 0.82054 265.91 0.998299
2.87072 0.811964 265.702 0.999902
2.87073 0.803387 265.597 0.999967
2.87073 0.794811 263.973 0.938053
2.87457 0.910592 275.764 -0.551442
2.87457 0.902015 273.805 -0.16663
2.87457 0.893439 272.909 0.023191
2.87458 0.884863 36.7158 0.0123008
2.87458 0.876286 271.701 0.276628
2.87459 0.86771 270.889 0.437799
2.87459 0.859133 23.6673 0.345693
2.8746 0.850557 269.868 0.62125
2.8746 0.841981 269.639 0.658705
2.87461 0.833404 25.6405 0.698157
2.87462 0.824828 267.785 0.897279
2.87462 0.816252 267.576 0.91596
2.87463 0.807675 265.868 0.998776
2.87463 0.799099 265.722 0.99983
2.87848 0.91488 276.826 -0.724403
2.87848 0.906303 275.826 -0.562486
2.87848 0.897727 273.909 -0.188441
2.87848 0.889151 28.8504 0.993393
2.87849 0.880574 272.638 0.08073
2.87849 0.871998 271.805 0.255263
2.8785 0.863422 270.93 0.429811
2.8785 0.854845 270.764 0.461553
2.87851 0.846269 269.993 0.600192
2.87851 0.837693 269.784 0.635046
2.87852 0.829116 269.597 0.66535
2.87852 0.82054 267.91 0.885222
2.87853 0.811964 267.743 0.901158
2.87854 0.803387 265.993 0.997108
2.87854 0.794811 265.889 0.998547
2.88238 0.910592 276.847 -0.727452
2.88239 0.902015 36.6325 0.0300272
2.88239 0.893439 36.82 -0.00986225
2.8824 0.884863 273.597 -0.122774
2.8824 0.876286 272.784 0.0497686
2.88241 0.86771 52.8085 0.266862
2.88241 0.859133 271.639 0.289382
2.88242 0.850557 270.826 0.449716
2.88242 0.841981 270.68 0.477209
2.88243 0.833404 264.716 0.980899
2.88243 0.824828 269.743 0.641869
2.88244 0.816252 269.576 0.668652
2.88245 0.807675 267.868 0.889311
2.88245 0.799099 267.764 0.899227
2.88629 0.91488 291.891 0.76689
2.8863 0.906303 36.6741 0.0211647
2.8863 0.897727 275.972 -0.587866
2.88631 0.889151 275.618 -0.525296
2.88632 0.880574 273.722 -0.149122
2.88632 0.871998 272.868 0.0320528
2.88633 0.863422 271.93 0.229461
2.88633 0.854845 271.784 0.259547
2.88634 0.846269 270.951 0.425805
2.88634 0.837693 59.7921 0.982894
2.88635 0.829116 270.618 0.488852
2.88635 0.82054 269.889 0.617771
2.88636 0.811964 269.68 0.652009
2.88637 0.803387 267.993 0.876836
2.88637 0.794811 267.889 0.887276
2.89021 0.919168 32.8595 0.739825
2.89021 0.910592 36.695 0.0167329
2.89022 0.902015 276.972 -0.745442
2.89023 0.893439 276.68 -0.702668
2.89024 0.884863 275.722 -0.544025
2.89024 0.876286 273.847 -0.175365
2.89025 0.86771 273.576 -0.118373
2.89025 0.859133 272.722 0.0630454
2.89026 0.850557 271.868 0.242384
