do_shuffle 1.34815 0.0555543542741951 0 1 94 -75 75 HF34_W
do_shuffle 1.35556 0.0555547720965612 0 1 94 -75 75 HF35_W
do_shuffle 1.36296 0.0555549810065656 0 1 94 -75 75 HF36_W
do_shuffle 1.37037 0.0555549810065656 0 1 94 -75 75 HF37_W
do_shuffle 1.37778 0.0555547720965612 0 1 94 -75 75 HF38_W
do_shuffle 1.38519 0.0555543542741951 0 1 94 -75 75 HF39_W
do_shuffle 1.39259 0.0555537275347529 0 1 94 -75 75 HF40_W
do_shuffle 1.34074 0.1666613915126926 0 1 94 -75 75 HF41_W
do_shuffle 1.34815 0.1666632717380898 0 1 94 -75 75 HF42_W
do_shuffle 1.35556 0.1666645252099018 0 1 94 -75 75 HF43_W
do_shuffle 1.36296 0.1666651519422721 0 1 94 -75 75 HF44_W
do_shuffle 1.37037 0.1666651519422721 0 1 94 -75 75 HF45_W
do_shuffle 1.37778 0.1666645252099018 0 1 94 -75 75 HF46_W
do_shuffle 1.38519 0.1666632717380897 0 1 94 -75 75 HF47_W
do_shuffle 1.39259 0.1666613915126926 0 1 94 -75 75 HF48_W
do_shuffle 1.34074 0.2777696822230041 0 1 94 -75 75 HF49_W
do_shuffle 1.34815 0.2777728159555684 0 1 94 -75 75 HF50_W
do_shuffle 1.35556 0.2777749050909680 0 1 94 -75 75 HF51_W
do_shuffle 1.36296 0.2777759496527749 0 1 94 -75 75 HF52_W
do_shuffle 1.37037 0.2777759496527749 0 1 94 -75 75 HF53_W
do_shuffle 1.37778 0.2777749050909679 0 1 94 -75 75 HF54_W
do_shuffle 1.38519 0.2777728159555684 0 1 94 -75 75 HF55_W
do_shuffle 1.39259 0.2777696822230041 0 1 94 -75 75 HF56_W 
